発売日,メーカー,タイトル,ハード,容量(bit),ジャンル,価格,ジョブカテゴリ,カウント,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1989-04-21,任天堂,アレイウェイ,1,1,PZL,"￥2,600","￥2,500代",0,,,,横井軍平,山本健誌,,,
1989-04-21,任天堂,スーパーマリオランド,1,2,ACT,"￥2,600","￥2,500代",419,,岡田智,山本雅央|原田貴裕,松岡洋史|真下雅彦,田中宏和,,横井軍平,
1989-04-21,任天堂,ベースボール,1,2,SPT,"￥2,600","￥2,500代",0,,,,,,,,
1989-04-21,任天堂,役満,1,1,TBL,"￥2,600","￥2,500代",128,,,,,,,,
1989-05-29,任天堂,テニス,1,1,SPT,"￥2,600","￥2,500代",0,,,,,,,,
1989-06-14,任天堂,テトリス,1,1,PZL,"￥2,600","￥2,500代",424,,,,,,,,
1989-07-28,HAL研究所,上海,1,1,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1989-09-01,ポニーキャニオン,倉庫番,1,1,PZL,"￥3,090","￥3,000代",0,,,,今林宏行,,,,
1989-09-05,ケムコ,ミッキーマウス,1,2,ACT,"￥2,980","￥3,000代",0,,,,,,,,
1989-09-20,コナミ,モトクロスマニアックス,1,1,RCG,"￥2,900","￥3,000代",0,,,,,,,,
1989-09-21,バンダイ,ハイパーロードランナー,1,1,ACT,"￥2,800","￥3,000代",0,,,,,,,,
1989-10-18,HAL研究所,ピンボール66匹のワニ大行進,1,2,TBL,"￥2,980","￥3,000代",0,,,,,,,,
1989-10-27,コナミ,ドラキュラ伝説,1,2,ACT,"￥3,300","￥3,500代",0,,,山田善朗|前川正人,中里伸也|木村幸一,半沢紀雄|船内秀浩|福武茂,,,
1989-10-31,トンキンハウス,シーサイドバレー,1,2,SPT,"￥2,980","￥3,000代",0,,,,,,,,
1989-11-24,アトラス,パズルボーイ,1,1,PZL,"￥2,980","￥3,000代",0,,,,,増子司,,,
1989-11-28,任天堂,ゴルフ,1,3,SPT,"￥2,600","￥2,500代",0,,,,,,,,
1989-12-08,ココナッツジャパンエンターテイメント,パチンコタイム,1,2,ETC,"￥3,280","￥3,500代",0,,,,,,,,
1989-12-15,スクウェア,魔界塔士SaGa,1,3,RPG,"￥3,500","￥3,500代",110,,河津秋敏,おきたかし|岡部直樹,河津秋敏|時田貴司,植松伸夫,河津秋敏|石井浩一|伊藤裕之|時田貴司,,
1989-12-19,ポニーキャニオン,将棋,1,3,TBL,"￥3,400","￥3,500代",0,,,,,,,,
1989-12-22,セタ,Qビリオン,1,1,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1989-12-22,ユース,海戦ゲームNAVYBLUE,1,2,SLG,"￥3,400","￥3,500代",0,,,,,,,,
1989-12-22,東映動画,北斗の拳凄絶十番勝負,1,3,ACT,"￥3,500","￥3,500代",0,,,,,フランク・ワイルドホーン,高橋亜子,,
1989-12-27,アスミック,てけてけ！アスミッくんワールド,1,2,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1989-12-28,ケムコ,セレクション選ばれし者,1,3,RPG,"￥3,090","￥3,000代",0,,,,,,,,
1989-12-28,ユタカ,マスターカラテカ,1,1,ACT,"￥2,900","￥3,000代",0,,,,ジョーダン・メックナー|ジーン・ポートウッド|ローレン・エリオット,,,,
1990-01-12,ジャレコ,ヒーロー大集合！！ピンボールパーティ,1,2,TBL,"￥2,980","￥3,000代",0,,,,,多和田吏,,,
1990-01-13,アテナ,ワールドボウリング,1,1,SPT,"￥3,090","￥3,000代",0,,,,,,,,
1990-01-14,メルダック,平安京エイリアン,1,1,ACT,"￥3,000","￥3,000代",0,,,,TSG,,,,
1990-01-26,任天堂,ソーラーストライカー,1,2,SHT,"￥2,600","￥2,500代",0,,岡田智|寺崎啓祐,K.SUGIMOTO,,長田達,,横井軍平,
1990-02-09,河田,オセロ,1,1,TBL,"￥2,980","￥3,000代",0,,,,,,,,
1990-02-23,コナミ,ネメシス,1,3,SHT,"￥3,500","￥3,500代",0,,,,,,,,
1990-02-23,トーワチキ,対局連珠,1,2,TBL,"￥2,980","￥3,000代",0,,,,,,,,
1990-03-15,ジャレコ,ベースボールキッズ,1,3,SPT,"￥3,300","￥3,500代",0,,,,,宮澤謙,椎名勲,,
1990-03-16,コナミ,クォース,1,2,PZL,"￥3,300","￥3,500代",0,,,WADA 891006|石田和彦,井内洋|鮫島宗治|高野泰,半澤一雄,,,
1990-03-16,タイトー,フリップル,1,1,PZL,"￥3,090","￥3,000代",0,,,,,古川典裕,,,
1990-03-21,ポニーキャニオン,ペンギンランド,1,1,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1990-03-23,ビクター音楽産業,フラッピースペシャル,1,1,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-03-24,バンダイ,SD戦国伝国盗り物語,1,3,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1990-03-29,パック・イン・ビデオ,トランプボーイ,1,1,TBL,"￥3,090","￥3,000代",0,,,,,,,,
1990-03-30,タイトー,スペースインベーダーズ,1,1,SHT,"￥3,090","￥3,000代",0,,,,,岩垂徳行,,,
1990-03-30,アスキー,ペンギンくんwarsvs.,1,2,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1990-04-06,ナグザット,かこむん蛇,1,1,PZL,"￥3,090","￥3,000代",0,,,,,本山淳弘,,,
1990-04-13,バンプレスト,SDルパン3世金庫破り大作戦,1,2,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-04-13,任天堂,クイックス,1,2,ACT,"￥2,600","￥2,500代",0,,,,ランディ・ファイファー|サンディ・ファイファー,,,,
1990-04-13,サン電子,バットマン,1,2,ACT,"￥3,400","￥3,500代",0,,,,,,,,
1990-04-13,エポック社,爆裂戦士ウォーリア,1,2,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1990-04-20,カルチャーブレーン,スーパーチャイニーズランド,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
1990-04-20,コピアシステム,デットヒートスクランブル,1,2,RCG,"￥3,300","￥3,500代",0,,,,,,,,
1990-04-20,トンキンハウス,ブロディア,1,2,PZL,"￥3,000","￥3,000代",0,,,,,,,,
1990-04-20,シグマ商事,ポパイ,1,3,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1990-04-20,ビック東海,冒険！パズルロード,1,1,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1990-04-27,エピック・ソニーレコード,サッカーボーイ,1,2,SPT,"￥3,000","￥3,000代",0,,,,,,,,
1990-04-27,メルダック,天神怪戦,1,3,SHT,"￥3,500","￥3,500代",0,,,,,中潟憲雄,,,
1990-04-28,ケムコ,スヌーピーマジックショー,1,2,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1990-05-02,カプコン,レッドアリーマー魔界村外伝,1,3,ACT,"￥3,300","￥3,500代",0,,,,成瀬憲史,藤田晴美|下村陽子,,藤原得郎,
1990-05-11,データイースト,ロックンチェイス,1,2,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-05-18,トンキンハウス,ボクシング,1,2,SPT,"￥3,000","￥3,000代",0,,,,,,,,
1990-05-25,セタ,あやかしの城,1,2,RPG,"￥3,500","￥3,500代",0,,,,米田仁士,,,,
1990-05-26,バンダイ,ウルトラマン倶楽部敵怪獣ヲ発見セヨ,1,2,SLG,"￥3,300","￥3,500代",0,,,,,,,,
1990-06-01,アスク講談社,ピットマン,1,1,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1990-06-08,アトラス,コスモタンク,1,3,SHT,"￥3,500","￥3,500代",0,,,,,,,,
1990-06-15,ココナッツジャパンエンターテイメント,カードゲーム,1,2,TBL,"￥3,400","￥3,500代",0,,,,,,,,
1990-06-15,トミー,メカ生体ゾイドゾイド伝説,1,2,SHT,"￥3,090","￥3,000代",0,,,,,,,,
1990-06-15,SNK,ファニーフィールド,1,2,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1990-06-22,ポニーキャニオン,倉庫番2,1,1,PZL,"￥3,090","￥3,000代",0,,,,今林宏行,,,,
1990-06-27,タイトー,ブライファイターデラックス,1,2,SHT,"￥3,400","￥3,500代",0,,,,,,,,
1990-06-29,東映動画,バリーファイア,1,1,SHT,"￥3,200","￥3,000代",0,,,,,,,,
1990-07-03,BPS,パイプドリーム,1,1,PZL,"￥3,090","￥3,000代",0,,アキラ・レッドマー,アキラ・レッドマー|ステファン・L・バトラー,アキラ・レッドマー|ステファン・L・バトラー|ゲイリー・ウィニック|マーク・J・フェラーリ|スティーヴ・パーセル|マイク・エバート|エリック・ジョンストン,ジョン・デール,,,
1990-07-13,アイレム,四川省,1,1,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1990-07-20,テクノスジャパン,ダブルドラゴン,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-07-27,ポニーキャニオン,タスマニア物語,1,1,ACT,"￥3,090","￥3,000代",0,,,,,久石譲,金子成人,,
1990-07-27,任天堂,ドクターマリオ,1,1,PZL,"￥2,600","￥2,500代",208,,,原田貴裕,原田貴裕,田中宏和,,横井軍平,
1990-07-28,バンプレスト,らんま1/2かくれんぼデスマッチ,1,2,ACT,"￥3,300","￥3,500代",0,,,,荻原しょう子|中野彰子|荻原しょう子,岩崎元是,まいた菜穂,,
1990-07-31,タイトー,パズニック,1,2,PZL,"￥3,400","￥3,500代",0,,,,,,,,
1990-08-02,アスキー,石道,1,1,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1990-08-03,コナミ,TMNT,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-08-04,ユタカ,魁！！男塾冥凰島決戦,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-08-08,ナツメ,おさわがせ！ペンギンBOY,1,2,PZL,"￥3,090","￥3,000代",0,,,大田博久,大田博久|にしやまともゆき,水谷郁|やまにしこういち,,,
1990-08-10,ユース,VSバトラー,1,2,ACT,"￥3,400","￥3,500代",0,,,,,,,宮崎鉄平|金佐智絵|鈴木浩史|工藤江美子|桐谷太一|三浦淳(CP),
1990-08-11,徳間書店,香港,1,1,PZL,"￥2,900","￥3,000代",0,,,,,,,,
1990-08-12,エポック社,ドラゴンスレイヤー1,1,1,RPG,"￥3,090","￥3,000代",0,,,,,,,,
1990-08-24,バップ,パワーミッション,1,3,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1990-08-25,ユタカ,機動警察パトレイバー狙われた街1990,1,3,ADV,"￥3,500","￥3,500代",0,,,,,,,,
1990-08-31,クエスト,バトルピンポン,1,2,SPT,"￥3,300","￥3,500代",0,,,,,,,,
1990-08-31,ハドソン,ボンバーボーイ,1,3,ACT,"￥3,500","￥3,500代",0,,,蝦名寿昌|芳賀孝宏,蝦名寿昌|芳賀孝宏|松浦浩司|岡田寿夫|瓜田智昭,福田裕彦(ボンバーボーイモード)|竹間淳(ボンバーマンモード),,小山俊典|KAPPY MATSUNAGA,
1990-09-14,ナムコ,ファミスタ,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1990-09-14,ヒューマン,プロレス,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1990-09-21,データイースト,サイドポケット,1,2,TBL,"￥3,300","￥3,500代",0,,,,,,,,
1990-09-21,カプコン,ダックテールズ,1,2,ACT,"￥3,300","￥3,500代",0,,,,ティモシー・M・モーエン,ドミニク・ルイス,カール・バークス|ジーマン・メイゴン|マット・ヤングバーグ|フランシスコ・アンゴネス,,
1990-09-21,ビクター音楽産業,バルダーダッシュ,1,2,PZL,"￥3,400","￥3,500代",0,,,ピーター・リエパ|クリストファー・グレー,ピーター・リエパ|クリストファー・グレー,,,,
1990-09-21,パック・イン・ビデオ,ルナランダー,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-09-28,アスク講談社,F-1ボーイ,1,2,RCG,"￥3,300","￥3,500代",0,,,,,,,,
1990-09-28,ジャレコ,おいらじゃじゃ丸！世界大冒険,1,3,ACT,"￥3,400","￥3,500代",0,,,,,,,,
1990-10-05,トーワチキ,うぉーズ,1,2,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1990-10-06,バンダイ,SDガンダム外伝ラクロアンヒーローズ,1,3,RPG,"￥3,800","￥4,000代",0,,,きよのみつとし,飯田和憲|きよのみつとし|きちじょうじひゅうま|かたおかやすゆき,和久田貴浩,飯田和憲,,
1990-10-10,光栄,信長の野望ゲームボーイ版,1,3,SLG,"￥5,800","￥6,000代",0,,,,,菅野よう子|山本光男,,シブサワ・コウ,
1990-10-12,アイ・ジー・エス,アストロラビー,1,2,ACT,"￥3,300","￥3,500代",0,,吉川昇一|藪崎久也,,風間浩|吉川昇一,,,,
1990-10-12,コナミ,ツインビーだ！！,1,3,SHT,"￥3,500","￥3,500代",0,,,上田英生,小玉紀年,福武茂|具志堅典子|大内正徳,,,
1990-10-12,ホット・ビィ,パラメデス,1,1,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-10-16,HAL研究所,ゴーストバスターズ2,1,3,ACT,"￥3,400","￥3,500代",0,,,,,ランディ・エデルマン,ダン・エイクロイド|ハロルド・ライミス,,
1990-10-19,バリエ,モンスタートラック,1,2,ACT,"￥3,200","￥3,000代",0,,,,,,,,
1990-10-19,トンキンハウス,ロードスター,1,3,RCG,"￥3,300","￥3,500代",0,,,,,,,,
1990-10-23,ココナッツジャパンエンターテイメント,アミーダくん阿弥陀,1,1,PZL,"￥2,980","￥3,000代",0,,,,,,,,
1990-10-23,任天堂,海戦ゲームレーダーミッション,1,3,SLG,"￥2,600","￥2,500代",0,,,,,,,,
1990-10-26,NCS,アフターバースト,1,2,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1990-10-26,サミー工業,ベリウスローランの魔獣,1,2,RPG,"￥3,300","￥3,500代",0,,,,,,,,
1990-11-09,任天堂,F-1レース,1,3,RCG,"￥2,600","￥2,500代",0,,三木研次,副島康成|岩田聡,宮本茂|三木研次,金指英樹,,山内溥|上村雅之,
1990-11-09,パック・イン・ビデオ,トランプボーイ2,1,2,TBL,"￥3,500","￥3,500代",0,,,,,,,,
1990-11-09,ジャレコ,ふしぎなブロビープリンセスブロブを救え！,1,2,ACT,"￥3,400","￥3,500代",0,,,,デイビッド・クレイン |Juan Sanchez|Mark Klein,Mark Van Hecke|Alex Demeo,,,
1990-11-16,やのまん,アレサ,1,3,RPG,"￥3,800","￥4,000代",0,,,,,,,,
1990-11-16,ナムコ,パックマン,1,2,ACT,"￥3,500","￥3,500代",0,,,舟木茂雄,岩谷徹|山下正,石村繁一|甲斐敏夫,,,
1990-11-16,エポック社,パラソルヘンべえ虹の大冒険,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
1990-11-30,コピアシステム,GO！GO！TANK,1,2,ACT,"￥3,400","￥3,500代",0,,,,,,,,
1990-11-30,ヘクト,キャデラック2,1,2,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-11-30,セタ,バトルブル,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-07,ユース,海戦ゲームNAVYBLUE'90,1,3,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-07,キングレコード,ころダイス,1,1,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1990-12-07,東映動画,スコットランドヤード,1,3,TBL,"￥3,300","￥3,500代",0,,,,,,,,
1990-12-07,タカラ,ちびまる子ちゃんおこづかい大作戦,1,2,RPG,"￥3,400","￥3,500代",0,,,,,,,,
1990-12-07,タイトー,バブルボブル,1,3,ACT,"￥3,600","￥3,500代",0,,,藤末一郎|NISHIYORI,三辻富貴朗,君島正,,,
1990-12-07,シグマ商事,ペインターモモピー,1,2,ACT,"￥3,300","￥3,500代",0,,,H.TAHARA|H.YAMADA|こぼりじゅんや,CHIBIMARUTA|佐藤元,砂原良徳,,,
1990-12-07,テクモ,ヘッドオン,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
1990-12-07,テクノスジャパン,熱血硬派くにおくん番外乱闘編,1,3,ACT,"￥3,500","￥3,500代",0,,,よしはらまさひろ|きくちひろゆき,斉藤伸一|根立克行,うらかわさとし,,,
1990-12-08,バンプレスト,鬼忍降魔禄ONI,1,3,RPG,"￥3,800","￥4,000代",0,,,,,,,,
1990-12-11,アイレム,スパルタンX,1,2,ACT,"￥3,500","￥3,500代",0,,,,,キース・モリソン,エドワード・タン|ジョニー・リー,,
1990-12-12,サン電子,プリプリ,1,2,PZL,"￥3,200","￥3,000代",0,,,,,,,,
1990-12-13,アイマックス,ドラゴンテール,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-14,スクウェア,SaGa2秘宝伝説,1,4,RPG,"￥4,800","￥5,000代",0,,河津秋敏,岡部直樹|穴澤友樹,藤岡勝利,植松伸夫|伊藤賢治,河津秋敏|田中弘道,,
1990-12-14,ハドソン,クラックス,1,1,PZL,"￥3,500","￥3,500代",0,,,デヴィッド・エーカース,マーク・スティーブン・ピアス,ブラッド・フラー,,,
1990-12-14,ケムコ,ネコジャラ物語,1,3,RPG,"￥3,300","￥3,500代",0,,,,,,,,
1990-12-14,アトラス,ポケットスタジアム,1,2,SPT,"￥3,300","￥3,500代",0,,,,,,,,
1990-12-14,ホット・ビィ,カード＆パズルコレクション銀河,1,2,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-18,東宝,ゴジラくん怪獣大行進,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-20,ナグザット,ポン太とヒナ子の珍道中友情編,1,2,ACT,"￥3,400","￥3,500代",0,,,,,,,,
1990-12-21,カプコン,カプコンクイズハテナ？の大冒険,1,4,ETC,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-21,サン電子,グレムリン2新・種・誕・生,1,3,ACT,"￥3,400","￥3,500代",0,,,,,ジェリー・ゴールドスミス,チャーリー・ハース,,
1990-12-21,ジャレコ,バトルユニットZEOTH,1,3,SHT,"￥3,400","￥3,500代",0,,,白戸学|RIKA'S KNIGHTS|猪ヶ倉康雄,KANA EBIO,はやしあきひと,,,
1990-12-21,ポニーキャニオン,バブルゴースト,1,1,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1990-12-21,ポニーキャニオン,石田芳夫の詰碁パラダイス,1,2,TBL,"￥3,400","￥3,500代",0,,,,,,,,
1990-12-22,ソフエル,モンスターメーカー,1,3,RPG,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-22,カルチャーブレーン,飛龍の拳外伝,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1990-12-23,トミー,アメリカ横断ウルトラクイズ,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,高橋靖二(第12回 - 第16回)|篠崎安雄(第12回・第13回)|城朋子(“今世紀最後”)|※全てCP,
1990-12-31,エンジェル,ドルアーガの塔,1,3,RPG,"￥3,500","￥3,500代",0,,,内藤智,遠藤雅伸|篠崎雄一郎,小沢純子,,,
1991-01-08,コナミ,コントラ,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1991-01-08,HAL研究所,突撃！ポンコツタンク,1,3,SHT,"￥3,300","￥3,500代",0,,,,,,,,
1991-01-11,タイトー,タイトーチェイスHQ,1,3,ACT,"￥3,600","￥3,500代",0,,,,酒匂弘幸,浅野孝已,,,
1991-01-25,アトラス,突撃ばれいしょんず,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
1991-02-08,日本物産,ライサンダー,1,3,ACT,"￥3,600","￥3,500代",0,,,A.DADADA,K.KAWAHARA|H.WADA,吉田健志,,,
1991-02-08,ココナッツジャパンエンターテイメント,鬼ヶ島パチンコ店,1,3,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1991-02-15,アスク講談社,三毛猫ホームズの騎士道,1,3,ADV,"￥3,500","￥3,500代",0,,,,,,,,
1991-02-15,データイースト,バーガータイムデラックス,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
1991-02-26,ジャレコ,怒りの要塞,1,3,ACT,"￥3,400","￥3,500代",0,,,,,,,,
1991-02-28,コナミ,F-1スピリット,1,3,RCG,"￥3,500","￥3,500代",0,,,,,,,,
1991-02-28,アイレム,レーシング魂,1,2,RCG,"￥3,500","￥3,500代",0,,,,,,,,
1991-03-01,エポック社,ドラえもん対決ひみつ道具,1,3,SHT,"￥3,500","￥3,500代",0,,堀江正幸,あそまさあき|池田慎一,葭原智|沖山潤|平井勝人,沓掛隆志,とらじまいっかくじゅう,宮原貞夫|蛇谷秀明,
1991-03-01,エピック・ソニーレコード,ロボコップ,1,3,ACT,"￥3,500","￥3,500代",0,,,,,ベイジル・ポールドゥリス,エドワード・ニューマイヤー|マイケル・マイナー,,
1991-03-08,ハドソン,スーパー桃太郎電鉄,1,4,TBL,"￥4,500","￥4,500代",0,,さくまあきら,飛田雅宏,土居孝幸,関口和之,,すずきとよじ,
1991-03-08,UPL,戦国忍者くん,1,3,RPG,"￥3,800","￥4,000代",0,,,,,,,,
1991-03-15,マインドスケープ,ループス,1,1,PZL,"￥3,090","￥3,000代",0,,,,,真心ブラザーズ,,,
1991-03-19,アイレム,R-TYPE,1,3,SHT,"￥3,600","￥3,500代",0,,,SUM|MISACHIN,ABIKO|AKIO|YOSHIGE,石崎正人,,,
1991-03-20,バップ,ファーステストラップ,1,3,RCG,"￥3,800","￥4,000代",0,,,,,,,,
1991-03-29,ビック東海,ジェムジェム,1,2,PZL,"￥3,800","￥4,000代",0,,,,,,,,
1991-03-29,ナムコ,ファミリージョッキー,1,3,RCG,"￥3,500","￥3,500代",0,,,T.FUKUMOTO|宇田川治久|はなおかくみ,,小沢純子,,,
1991-04-05,テクモ,ソロモンズ倶楽部,1,2,PZL,"￥3,300","￥3,500代",0,,,,,,,,
1991-04-05,コナミ,パロディウスだ！！,1,4,SHT,"￥3,800","￥4,000代",0,,,徳田典,GAKINCHO|TOUYOU SYOUTAROU|三好威正|MORY-WANDAYU|MIKACHAN,村岡一樹,,,
1991-04-12,東映動画,ファイナルリバース,1,2,SHT,"￥3,400","￥3,500代",0,,,,,,,,
1991-04-12,アテナ,ワールドアイスホッケー,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1991-04-19,コナミ,カーブノア,1,3,RPG,"￥3,800","￥4,000代",0,,,岩碕一男,岩碕一男|寺田一友,田坂真二|萩原善之,,,
1991-04-19,徳間書店,リトルマスターライクバーンの伝説,1,3,SLG,"￥4,200","￥4,000代",0,,川野忠仁,ONITAMA,川野忠仁|山本浩史|後藤滋,やまだゆうじ,,たなかさとし,
1991-04-19,ヒューマン,茶々丸パニック,1,2,ACT,"￥2,900","￥3,000代",0,,,おもてみえこ|M.IMAFUKU|手島照之,かたおかやすゆき|H.ITOH,,,矢野了也,
1991-04-20,バンプレスト,スーパーロボット大戦,1,3,SLG,"￥3,980","￥4,000代",0,,,高宮成光,阪田雅彦|戸田篤樹,大西康成|こにしまさ,,じっぱひとからげ,
1991-04-26,ケムコ,ミッキーマウス2,1,3,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1991-04-26,A-WAVE,ミニバット,1,2,SPT,"￥3,400","￥3,500代",0,,,,,,,,
1991-04-26,ナツメ,ラッキーモンキー,1,2,ACT,"￥3,090","￥3,000代",0,,,,,,,,
1991-04-26,アイマックス,相撲ファイター東海道場所,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1991-04-26,テクノスジャパン,熱血高校サッカー部ワールドカップ編,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1991-04-27,ユタカ,からくり剣豪伝ムサシロード,1,3,ACT,"￥3,500","￥3,500代",0,,,,二宮常雄|下田正美,川井憲次,MIND,,
1991-04-27,セタ,トーピドー・レンジ,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1991-05-10,ココナッツジャパンエンターテイメント,キッチンパニック,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1991-05-11,キャラクターソフト,サンリオカーニバル,1,2,PZL,"￥3,296","￥3,500代",0,,,,,,,,
1991-05-17,キングレコード,ラブルセイバー,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1991-05-17,アスミック,一発逆転！！DX馬券王,1,3,SLG,"￥5,900","￥6,000代",0,,,,,,,,
1991-05-18,バンダイ,SDコマンドガンダムG-ARMSオペレーションガンダム,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1991-05-21,任天堂,ゲームボーイウォーズ,1,4,SLG,"￥3,500","￥3,500代",0,,,,,,,,
1991-05-24,アスミック,アスミッくんワールド2,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1991-05-24,ナグザット,スノーブラザーズジュニア,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1991-05-31,クエスト,レジェンド明日への翼,1,3,RPG,"￥4,500","￥4,500代",0,,,,,,,,
1991-06-07,トンキンハウス,サッカー,1,3,SPT,"￥3,500","￥3,500代",0,,,,,,,,
1991-06-12,ヒロ,大戦略,1,3,SLG,"￥4,800","￥5,000代",0,,,,,,,,
1991-06-15,バンダイ,マジカル☆タルるートくん,1,3,ACT,"￥3,500","￥3,500代",0,,山内重保,,大倉雅彦,横山菁児,江川達也,,
1991-06-21,ポニーキャニオン,ジャングルウォーズ,1,4,RPG,"￥4,800","￥5,000代",0,,さくまあきら(監修),富沢賢一|瓦吹隆|なりたりゅういち,木村初|富沢賢一|土居孝幸,岡本智郎,木村初,有元和彦,
1991-06-21,ビクター音楽産業,チョップリフター2,1,3,SHT,"￥3,400","￥3,500代",0,,,,ダン・ゴーリン,,,,
1991-06-28,ビック東海,エアロスター,1,3,SHT,"￥3,300","￥3,500代",0,,,,,,,,
1991-06-28,タカラ,人生ゲーム伝説,1,3,RPG,"￥3,980","￥4,000代",0,,,,,,,,
1991-06-28,スクウェア,聖剣伝説ファイナルファンタジー外伝,1,4,RPG,"￥4,800","￥5,000代",0,,石井浩一,吉枝悟,北瀬佳範|大橋悟朗|渋谷員子,伊藤賢治,北瀬佳範,,
1991-07-11,アイレム,元祖！！ヤンチャ丸,1,3,ACT,"￥3,600","￥3,500代",0,,,,,,,,
1991-07-12,アイ・ジー・エス,ヴァトルギウス,1,3,SHT,"￥3,900","￥4,000代",0,,,,,,,,
1991-07-12,コナミ,ドラキュラ伝説2,1,3,ACT,"￥3,800","￥4,000代",0,,,山田善朗|前川正人,中里伸也|木村幸一,半沢紀雄|船内秀浩|福武茂,,,
1991-07-16,東映動画,紫禁城,1,2,PZL,"￥3,500","￥3,500代",0,,,,,,,,
1991-07-19,BPS,ハットリス,1,2,PZL,"￥3,500","￥3,500代",0,,,,アレクセイ・パジトノフ|ウラジーミル・ポヒルコ,,,,
1991-07-21,ポニーキャニオン,恋は駆け引き,1,1,PZL,"￥3,090","￥3,000代",0,,,,,,,,
1991-07-26,ジャレコ,バニシングレーサー,1,3,ACT,"￥3,500","￥3,500代",0,,,猪ヶ倉康雄,滝下尚史|面谷知志,鈴木康行,,,
1991-07-26,カプコン,ロックマンワールド,1,4,ACT,"￥3,500","￥3,500代",0,,,篠原雅嗣|吉田幸司|金子清巳,加治勇人|稲船敬二,いけだやすし|友澤眞|梶野俊夫,,藤原得郎,
1991-08-02,アトラス,パズルボーイ2,1,2,PZL,"￥2,980","￥3,000代",0,,,,,増子司,,,
1991-08-02,アスキー,フリートコマンダーVS.,1,4,SLG,"￥4,635","￥4,500代",0,,,,,,,宮崎鉄平|金佐智絵|鈴木浩史|工藤江美子|桐谷太一|三浦淳(CP),
1991-08-02,ヒューマン,茶々丸冒険記3アビスの塔,1,3,RPG,"￥3,900","￥4,000代",0,,,,,,,,
1991-08-03,バンプレスト,ペケとポコのダルマンバスターズ,1,2,ACT,"￥3,300","￥3,500代",0,,,,,,,,
